Prompt ID,Demonstration IDs in prompt,Example ID,Loss of correct answer,Correct prediction
0,[2477],4568,1.0048828125,0
0,[2477],3209,1.3662109375,0
0,[2477],2718,2.650390625,0
0,[2477],7517,1.0908203125,0
0,[2477],3823,1.1708984375,0
0,[2477],485,2.3828125,0
0,[2477],8545,0.68994140625,0
0,[2477],1938,1.0087890625,0
0,[2477],3866,1.0947265625,0
0,[2477],4743,0.427978515625,0
0,[2477],3785,0.59130859375,1
0,[2477],3449,1.02734375,0
0,[2477],318,1.6875,0
0,[2477],8330,0.646484375,1
0,[2477],2529,0.50439453125,0
0,[2477],4147,0.380615234375,1
0,[2477],6588,0.5361328125,1
0,[2477],3718,1.0146484375,0
0,[2477],800,1.224609375,0
0,[2477],4667,1.2744140625,0
0,[2477],8059,0.87939453125,0
0,[2477],8988,1.244140625,0
0,[2477],4868,1.0751953125,0
0,[2477],5662,0.57470703125,0
0,[2477],446,0.943359375,0
0,[2477],3931,1.41796875,0
0,[2477],7668,0.45703125,0
0,[2477],3701,1.36328125,0
0,[2477],5875,0.10003662109375,0
0,[2477],665,5.9609375,0
0,[2477],419,0.55029296875,0
0,[2477],3708,0.9208984375,0
0,[2477],243,0.708984375,0
0,[2477],2687,0.7275390625,0
0,[2477],4688,0.50244140625,1
0,[2477],9425,2.42578125,0
0,[2477],1238,2.533203125,0
0,[2477],456,0.68798828125,0
0,[2477],9204,0.91552734375,0
0,[2477],7312,2.529296875,0
0,[2477],3514,1.384765625,0
0,[2477],3818,1.3740234375,0
0,[2477],3770,2.544921875,0
0,[2477],9013,0.62548828125,0
0,[2477],3854,0.8603515625,0
0,[2477],5706,0.55126953125,0
0,[2477],5931,0.63134765625,0
0,[2477],5709,0.60498046875,0
0,[2477],5579,1.4638671875,0
0,[2477],7317,0.95166015625,0
0,[2477],3500,1.373046875,0
0,[2477],1470,2.33984375,0
0,[2477],9208,1.1455078125,0
0,[2477],4418,0.99755859375,0
0,[2477],3998,3.0546875,0
0,[2477],5352,0.33544921875,1
0,[2477],8975,4.05859375,0
0,[2477],8254,0.501953125,1
0,[2477],7993,0.609375,0
0,[2477],7301,1.8251953125,0
0,[2477],2221,0.80029296875,0
0,[2477],803,0.491943359375,1
0,[2477],8633,1.2724609375,0
0,[2477],182,0.407958984375,1
0,[2477],4589,1.021484375,0
0,[2477],4559,3.552734375,0
0,[2477],9824,2.044921875,0
0,[2477],2078,0.313720703125,1
0,[2477],36,1.5205078125,0
0,[2477],7216,1.06640625,0
0,[2477],7512,2.0390625,0
0,[2477],3559,1.53515625,0
0,[2477],1136,1.505859375,0
0,[2477],1434,0.931640625,0
0,[2477],5799,1.0283203125,0
0,[2477],4982,4.04296875,0
0,[2477],1978,0.438232421875,1
0,[2477],1929,2.005859375,0
0,[2477],1999,0.372802734375,1
0,[2477],172,2.763671875,0
0,[2477],1908,1.4990234375,0
0,[2477],1214,2.84375,0
0,[2477],5152,0.362548828125,1
0,[2477],1734,1.291015625,0
0,[2477],261,0.260009765625,1
0,[2477],5592,1.4921875,0
0,[2477],4155,0.9296875,0
0,[2477],3504,0.5048828125,0
0,[2477],413,1.2607421875,0
0,[2477],1055,1.875,0
0,[2477],5874,0.50830078125,1
0,[2477],9932,0.94775390625,0
0,[2477],3667,2.013671875,0
0,[2477],394,0.94482421875,0
0,[2477],8505,1.4873046875,0
0,[2477],7382,0.62548828125,0
0,[2477],1379,1.3056640625,0
0,[2477],2762,1.0693359375,0
0,[2477],8846,1.0029296875,0
0,[2477],2873,0.271728515625,1
0,[2477],3263,2.216796875,0
0,[2477],101,0.81103515625,0
0,[2477],1588,0.1788330078125,1
0,[2477],6801,1.1953125,0
0,[2477],2667,0.9609375,0
0,[2477],3749,0.85693359375,0
0,[2477],4330,1.44921875,0
0,[2477],4395,1.1611328125,0
0,[2477],5174,0.6630859375,0
0,[2477],8346,0.5859375,0
0,[2477],1128,0.64306640625,0
0,[2477],9117,1.0390625,0
0,[2477],1868,0.446044921875,1
0,[2477],4064,0.6025390625,0
0,[2477],1707,0.86083984375,0
0,[2477],4519,0.52734375,0
0,[2477],9329,0.405517578125,1
0,[2477],2229,0.65966796875,0
0,[2477],5782,1.072265625,0
0,[2477],1028,1.443359375,0
0,[2477],3406,2.138671875,0
0,[2477],7909,0.7685546875,0
0,[2477],9942,2.314453125,0
0,[2477],550,1.6904296875,0
0,[2477],7974,1.9873046875,0
0,[2477],9217,1.6435546875,0
0,[2477],2940,1.1171875,0
0,[2477],1104,1.5322265625,0
0,[2477],7787,0.61767578125,0
0,[2477],8794,2.51953125,0
0,[2477],8032,1.5185546875,0
0,[2477],2000,1.248046875,0
0,[2477],4787,1.7314453125,0
0,[2477],1960,0.88134765625,1
0,[2477],4995,1.75390625,0
0,[2477],1034,2.533203125,0
0,[2477],5952,0.77294921875,0
0,[2477],4207,2.294921875,0
0,[2477],4292,0.83935546875,0
0,[2477],3697,0.405029296875,1
0,[2477],8112,0.30078125,0
0,[2477],3690,0.45263671875,0
