Prompt ID,Demonstration IDs in prompt,Example ID,Loss of correct answer,Correct prediction
0,[104],0,1.634765625,0
0,[104],1,0.453857421875,1
0,[104],2,0.022247314453125,1
0,[104],3,0.01873779296875,1
0,[104],4,0.1650390625,1
0,[104],5,0.1580810546875,1
0,[104],6,0.267578125,1
0,[104],7,0.4228515625,0
0,[104],8,0.434326171875,0
0,[104],9,0.134765625,1
0,[104],10,0.3251953125,1
0,[104],11,0.240966796875,1
0,[104],12,0.19482421875,1
0,[104],13,0.31982421875,0
0,[104],14,0.52392578125,0
0,[104],15,0.71728515625,0
0,[104],16,1.9091796875,0
0,[104],17,0.74755859375,0
0,[104],18,0.325439453125,0
0,[104],19,0.414306640625,0
0,[104],20,0.476318359375,0
0,[104],21,0.0171356201171875,1
0,[104],22,0.413330078125,0
0,[104],23,0.455810546875,0
0,[104],24,2.52734375,0
0,[104],25,0.2386474609375,1
0,[104],26,0.07208251953125,1
0,[104],27,0.814453125,0
0,[104],28,0.060791015625,1
0,[104],29,0.4189453125,0
0,[104],30,0.517578125,1
0,[104],31,1.0068359375,0
0,[104],32,0.1455078125,1
0,[104],33,2.26171875,0
0,[104],34,1.33203125,0
0,[104],35,0.033935546875,1
0,[104],36,0.431640625,0
0,[104],37,0.28857421875,1
0,[104],38,0.2154541015625,1
0,[104],39,0.2257080078125,1
0,[104],40,0.1685791015625,1
0,[104],41,4.86328125,0
0,[104],42,1.115234375,0
0,[104],43,0.65966796875,0
0,[104],44,3.26953125,0
0,[104],45,0.1395263671875,1
0,[104],46,1.234375,0
0,[104],47,0.58544921875,0
0,[104],48,1.0693359375,0
0,[104],49,0.49462890625,0
0,[104],50,1.005859375,0
0,[104],51,0.10980224609375,1
0,[104],52,1.2021484375,0
0,[104],53,0.94140625,0
0,[104],54,0.63818359375,0
0,[104],55,0.4951171875,0
0,[104],56,0.755859375,0
0,[104],57,0.0195465087890625,1
0,[104],58,0.18017578125,1
0,[104],59,0.80615234375,1
0,[104],60,1.8603515625,0
0,[104],61,1.232421875,1
0,[104],62,1.3388671875,0
0,[104],63,0.6513671875,0
0,[104],64,0.74462890625,0
0,[104],65,0.291259765625,0
0,[104],66,2.4453125,0
0,[104],67,0.2008056640625,1
0,[104],68,0.29638671875,1
0,[104],69,1.1171875,0
0,[104],70,0.94384765625,0
0,[104],71,0.4208984375,0
0,[104],72,0.4853515625,0
0,[104],73,0.5234375,0
0,[104],74,0.399169921875,0
0,[104],75,0.440673828125,0
0,[104],76,1.2490234375,0
0,[104],77,0.95556640625,0
0,[104],78,0.1685791015625,1
0,[104],79,1.3408203125,0
0,[104],80,1.4189453125,0
0,[104],81,2.1953125,0
0,[104],82,1.205078125,1
0,[104],83,0.36181640625,1
0,[104],84,0.0352783203125,1
0,[104],85,0.87109375,0
0,[104],86,0.54931640625,0
0,[104],87,0.3115234375,1
0,[104],88,0.759765625,0
0,[104],89,0.751953125,1
0,[104],90,0.2440185546875,1
0,[104],91,1.3173828125,0
0,[104],92,1.0419921875,0
0,[104],93,0.97607421875,0
0,[104],94,0.55859375,1
0,[104],95,0.57568359375,1
0,[104],96,1.3466796875,0
0,[104],97,3.017578125,0
0,[104],98,1.1611328125,0
0,[104],99,0.436767578125,0
0,[104],100,0.382080078125,1
0,[104],101,0.6318359375,0
0,[104],102,0.5947265625,0
0,[104],103,0.71240234375,0
0,[104],105,0.17138671875,1
0,[104],106,0.85693359375,0
0,[104],107,0.57373046875,0
0,[104],108,0.59326171875,0
0,[104],109,0.474365234375,0
0,[104],110,1.3291015625,0
0,[104],111,0.329345703125,1
0,[104],112,0.08941650390625,1
0,[104],113,0.18603515625,1
0,[104],114,1.5439453125,0
0,[104],115,0.254638671875,1
0,[104],116,0.3486328125,0
0,[104],117,0.56591796875,1
0,[104],118,0.185546875,1
0,[104],119,0.1624755859375,1
0,[104],120,0.38916015625,0
0,[104],121,0.271240234375,1
0,[104],122,1.4794921875,0
0,[104],123,0.0687255859375,1
0,[104],124,0.50146484375,0
0,[104],125,0.47265625,0
0,[104],126,0.9892578125,0
0,[104],127,1.37109375,0
0,[104],128,0.375244140625,0
0,[104],129,0.2626953125,1
0,[104],130,0.1212158203125,1
0,[104],131,0.64794921875,0
0,[104],132,2.619140625,0
0,[104],133,1.1298828125,0
0,[104],134,0.08197021484375,1
0,[104],135,0.17236328125,1
0,[104],136,0.76123046875,0
0,[104],137,0.7431640625,0
0,[104],138,0.703125,0
0,[104],139,0.56884765625,0
0,[104],140,0.496337890625,0
0,[104],141,0.2225341796875,1
0,[104],142,1.193359375,0
0,[104],143,0.61083984375,0
0,[104],144,0.2607421875,1
0,[104],145,0.1090087890625,1
0,[104],146,0.09637451171875,1
0,[104],147,0.39306640625,0
0,[104],148,0.26708984375,1
0,[104],149,0.1903076171875,1
0,[104],150,0.77001953125,0
0,[104],151,0.7646484375,0
0,[104],152,0.00689697265625,1
0,[104],153,0.478759765625,0
0,[104],154,0.3955078125,0
0,[104],155,0.39453125,1
0,[104],156,0.211181640625,1
0,[104],157,0.935546875,1
0,[104],158,0.5029296875,1
0,[104],159,1.6064453125,0
0,[104],160,1.0966796875,1
0,[104],161,0.82568359375,1
0,[104],162,0.30908203125,1
0,[104],163,0.60546875,0
0,[104],164,0.5703125,0
0,[104],165,0.0469970703125,1
0,[104],166,0.66552734375,0
0,[104],167,1.8046875,0
0,[104],168,0.63330078125,0
0,[104],169,0.81640625,0
0,[104],170,0.671875,0
0,[104],171,1.4072265625,0
0,[104],172,1.49609375,0
0,[104],173,0.494873046875,0
0,[104],174,0.455078125,1
1,[121],0,2.130859375,0
1,[121],1,0.393310546875,0
1,[121],2,0.0206146240234375,1
1,[121],3,0.00432586669921875,1
1,[121],4,0.09783935546875,1
1,[121],5,0.093505859375,1
1,[121],6,0.08526611328125,1
1,[121],7,0.55615234375,0
1,[121],8,0.27783203125,1
1,[121],9,0.059173583984375,1
1,[121],10,0.310302734375,1
1,[121],11,0.53564453125,0
1,[121],12,0.08538818359375,1
1,[121],13,0.189208984375,1
1,[121],14,0.404541015625,0
1,[121],15,0.59765625,0
1,[121],16,1.76171875,0
1,[121],17,0.466064453125,0
1,[121],18,0.303955078125,1
1,[121],19,0.6396484375,0
1,[121],20,0.447265625,0
1,[121],21,0.02471923828125,1
1,[121],22,0.423095703125,0
1,[121],23,0.2208251953125,1
1,[121],24,1.642578125,0
1,[121],25,0.1453857421875,1
1,[121],26,0.050140380859375,1
1,[121],27,0.74658203125,0
1,[121],28,0.019775390625,1
1,[121],29,0.2222900390625,1
1,[121],30,0.79931640625,1
1,[121],31,0.95263671875,0
1,[121],32,0.046173095703125,1
1,[121],33,2.705078125,0
1,[121],34,0.46923828125,1
1,[121],35,0.052337646484375,1
1,[121],36,0.38232421875,0
1,[121],37,0.37744140625,1
1,[121],38,0.258544921875,1
1,[121],39,0.1162109375,1
1,[121],40,0.326904296875,1
1,[121],41,4.77734375,0
1,[121],42,1.3388671875,0
1,[121],43,0.53955078125,0
1,[121],44,3.04296875,0
1,[121],45,0.327880859375,1
1,[121],46,1.052734375,0
1,[121],47,0.4951171875,0
1,[121],48,1.0791015625,0
1,[121],49,0.47802734375,0
1,[121],50,1.11328125,0
1,[121],51,0.056732177734375,1
1,[121],52,1.1298828125,0
1,[121],53,0.7548828125,0
1,[121],54,0.424072265625,1
1,[121],55,1.025390625,0
1,[121],56,0.445556640625,0
1,[121],57,0.01123046875,1
1,[121],58,0.276123046875,1
1,[121],59,1.03515625,1
1,[121],60,1.7978515625,0
1,[121],61,1.3857421875,0
