Prompt ID,Demonstration IDs in prompt,Example ID,Loss of correct answer,Correct prediction
0,"[464, 157, 433, 324]",53,0.2301025390625,0
0,"[464, 157, 433, 324]",61,0.25390625,0
0,"[464, 157, 433, 324]",163,0.21435546875,1
0,"[464, 157, 433, 324]",40,0.276123046875,0
0,"[464, 157, 433, 324]",86,0.47509765625,0
0,"[464, 157, 433, 324]",162,0.2301025390625,0
0,"[464, 157, 433, 324]",189,0.22998046875,1
0,"[464, 157, 433, 324]",103,0.29345703125,0
0,"[464, 157, 433, 324]",52,0.2301025390625,0
0,"[464, 157, 433, 324]",111,0.29345703125,0
0,"[464, 157, 433, 324]",55,0.276123046875,0
0,"[464, 157, 433, 324]",183,0.303955078125,0
0,"[464, 157, 433, 324]",15,0.1905517578125,0
0,"[464, 157, 433, 324]",26,0.25390625,0
0,"[464, 157, 433, 324]",21,0.276123046875,0
0,"[464, 157, 433, 324]",43,0.276123046875,0
0,"[464, 157, 433, 324]",14,0.21435546875,0
0,"[464, 157, 433, 324]",121,0.21435546875,0
0,"[464, 157, 433, 324]",45,0.25390625,0
0,"[464, 157, 433, 324]",75,0.303955078125,0
0,"[464, 157, 433, 324]",78,0.29345703125,0
0,"[464, 157, 433, 324]",39,0.276123046875,0
0,"[464, 157, 433, 324]",100,0.21435546875,0
0,"[464, 157, 433, 324]",184,0.47509765625,0
0,"[464, 157, 433, 324]",74,0.21435546875,0
0,"[464, 157, 433, 324]",64,0.25390625,0
0,"[464, 157, 433, 324]",58,0.276123046875,0
0,"[464, 157, 433, 324]",24,0.276123046875,0
0,"[464, 157, 433, 324]",169,0.61181640625,0
0,"[464, 157, 433, 324]",136,0.47509765625,0
0,"[464, 157, 433, 324]",117,0.21435546875,0
0,"[464, 157, 433, 324]",84,0.22998046875,0
0,"[464, 157, 433, 324]",8,0.2301025390625,0
0,"[464, 157, 433, 324]",113,0.21435546875,0
0,"[464, 157, 433, 324]",152,0.29345703125,0
0,"[464, 157, 433, 324]",180,0.2301025390625,0
0,"[464, 157, 433, 324]",82,0.21435546875,0
0,"[464, 157, 433, 324]",90,0.22998046875,0
0,"[464, 157, 433, 324]",99,0.61181640625,1
0,"[464, 157, 433, 324]",149,0.21435546875,0
0,"[464, 157, 433, 324]",145,0.303955078125,0
0,"[464, 157, 433, 324]",191,1.0341796875,0
0,"[464, 157, 433, 324]",130,0.29345703125,0
0,"[464, 157, 433, 324]",94,0.303955078125,0
0,"[464, 157, 433, 324]",69,0.52490234375,0
0,"[464, 157, 433, 324]",1,0.276123046875,0
0,"[464, 157, 433, 324]",81,0.303955078125,0
0,"[464, 157, 433, 324]",118,0.303955078125,0
0,"[464, 157, 433, 324]",153,0.29345703125,0
0,"[464, 157, 433, 324]",35,0.276123046875,0
0,"[464, 157, 433, 324]",89,0.2301025390625,0
0,"[464, 157, 433, 324]",146,0.2301025390625,0
0,"[464, 157, 433, 324]",44,0.276123046875,0
0,"[464, 157, 433, 324]",159,0.303955078125,0
0,"[464, 157, 433, 324]",185,0.21435546875,0
0,"[464, 157, 433, 324]",116,0.22998046875,1
0,"[464, 157, 433, 324]",57,0.276123046875,0
0,"[464, 157, 433, 324]",101,0.303955078125,0
0,"[464, 157, 433, 324]",133,0.29345703125,0
0,"[464, 157, 433, 324]",5,0.21435546875,0
0,"[464, 157, 433, 324]",127,0.21435546875,0
0,"[464, 157, 433, 324]",66,0.21435546875,0
0,"[464, 157, 433, 324]",134,0.22998046875,0
0,"[464, 157, 433, 324]",33,0.276123046875,0
0,"[464, 157, 433, 324]",148,0.47509765625,0
0,"[464, 157, 433, 324]",167,0.303955078125,0
0,"[464, 157, 433, 324]",125,0.29345703125,0
0,"[464, 157, 433, 324]",91,0.303955078125,0
0,"[464, 157, 433, 324]",54,0.2200927734375,0
0,"[464, 157, 433, 324]",141,0.303955078125,0
0,"[464, 157, 433, 324]",150,0.47509765625,0
0,"[464, 157, 433, 324]",107,1.1298828125,0
0,"[464, 157, 433, 324]",142,0.29345703125,0
0,"[464, 157, 433, 324]",38,0.1905517578125,1
0,"[464, 157, 433, 324]",131,0.47509765625,0
0,"[464, 157, 433, 324]",144,0.303955078125,0
0,"[464, 157, 433, 324]",71,0.303955078125,0
0,"[464, 157, 433, 324]",190,0.25390625,0
0,"[464, 157, 433, 324]",132,0.22998046875,1
0,"[464, 157, 433, 324]",0,0.2200927734375,0
0,"[464, 157, 433, 324]",128,0.303955078125,0
0,"[464, 157, 433, 324]",194,0.303955078125,0
0,"[464, 157, 433, 324]",88,0.303955078125,0
0,"[464, 157, 433, 324]",63,0.2301025390625,0
0,"[464, 157, 433, 324]",60,0.22998046875,0
0,"[464, 157, 433, 324]",47,0.22998046875,0
0,"[464, 157, 433, 324]",197,1.1298828125,0
0,"[464, 157, 433, 324]",186,0.21435546875,0
0,"[464, 157, 433, 324]",42,0.276123046875,0
0,"[464, 157, 433, 324]",175,0.22998046875,0
0,"[464, 157, 433, 324]",25,0.21435546875,1
0,"[464, 157, 433, 324]",174,0.303955078125,0
0,"[464, 157, 433, 324]",102,0.47509765625,0
0,"[464, 157, 433, 324]",37,0.2200927734375,1
0,"[464, 157, 433, 324]",51,0.276123046875,0
0,"[464, 157, 433, 324]",12,0.276123046875,0
0,"[464, 157, 433, 324]",170,0.22998046875,0
0,"[464, 157, 433, 324]",192,0.29345703125,0
0,"[464, 157, 433, 324]",98,0.303955078125,0
0,"[464, 157, 433, 324]",196,0.22998046875,0
0,"[464, 157, 433, 324]",95,0.21435546875,0
0,"[464, 157, 433, 324]",114,0.52490234375,0
0,"[464, 157, 433, 324]",109,0.29345703125,0
0,"[464, 157, 433, 324]",9,0.2200927734375,0
0,"[464, 157, 433, 324]",29,0.276123046875,0
0,"[464, 157, 433, 324]",13,0.2200927734375,0
0,"[464, 157, 433, 324]",193,0.47509765625,0
0,"[464, 157, 433, 324]",160,0.29345703125,0
0,"[464, 157, 433, 324]",65,0.22998046875,0
0,"[464, 157, 433, 324]",115,0.29345703125,0
0,"[464, 157, 433, 324]",177,0.29345703125,0
0,"[464, 157, 433, 324]",182,0.21435546875,0
0,"[464, 157, 433, 324]",72,0.22998046875,0
0,"[464, 157, 433, 324]",147,0.303955078125,0
0,"[464, 157, 433, 324]",17,0.276123046875,0
0,"[464, 157, 433, 324]",120,0.303955078125,0
0,"[464, 157, 433, 324]",157,0.61181640625,0
0,"[464, 157, 433, 324]",129,0.52490234375,0
0,"[464, 157, 433, 324]",156,0.52490234375,0
0,"[464, 157, 433, 324]",179,0.21435546875,0
0,"[464, 157, 433, 324]",70,0.303955078125,0
0,"[464, 157, 433, 324]",122,0.22998046875,0
0,"[464, 157, 433, 324]",139,0.21435546875,1
0,"[464, 157, 433, 324]",151,0.21435546875,0
0,"[464, 157, 433, 324]",119,0.21435546875,0
0,"[464, 157, 433, 324]",93,0.29345703125,0
0,"[464, 157, 433, 324]",110,0.25390625,0
0,"[464, 157, 433, 324]",27,0.21435546875,1
0,"[464, 157, 433, 324]",6,0.276123046875,0
0,"[464, 157, 433, 324]",62,0.5263671875,0
0,"[464, 157, 433, 324]",56,0.2200927734375,0
0,"[464, 157, 433, 324]",154,0.2301025390625,0
0,"[464, 157, 433, 324]",73,0.22998046875,0
0,"[464, 157, 433, 324]",23,0.25390625,0
0,"[464, 157, 433, 324]",76,0.21435546875,0
0,"[464, 157, 433, 324]",143,0.21435546875,1
1,"[965, 785, 250, 802]",53,1.4638671875,0
1,"[965, 785, 250, 802]",61,1.6220703125,1
1,"[965, 785, 250, 802]",163,1.5244140625,0
1,"[965, 785, 250, 802]",40,1.82421875,0
1,"[965, 785, 250, 802]",86,1.626953125,0
1,"[965, 785, 250, 802]",162,1.4638671875,0
1,"[965, 785, 250, 802]",189,1.333984375,1
1,"[965, 785, 250, 802]",103,1.6181640625,0
1,"[965, 785, 250, 802]",52,1.4638671875,0
1,"[965, 785, 250, 802]",111,1.6181640625,0
1,"[965, 785, 250, 802]",55,1.82421875,0
1,"[965, 785, 250, 802]",183,1.712890625,0
1,"[965, 785, 250, 802]",15,1.5263671875,0
1,"[965, 785, 250, 802]",26,1.6220703125,0
1,"[965, 785, 250, 802]",21,1.82421875,0
1,"[965, 785, 250, 802]",43,1.82421875,0
1,"[965, 785, 250, 802]",14,1.5244140625,0
1,"[965, 785, 250, 802]",121,1.5244140625,0
1,"[965, 785, 250, 802]",45,1.6220703125,0
1,"[965, 785, 250, 802]",75,1.712890625,0
1,"[965, 785, 250, 802]",78,1.6181640625,0
1,"[965, 785, 250, 802]",39,1.82421875,0
1,"[965, 785, 250, 802]",100,1.5244140625,0
1,"[965, 785, 250, 802]",184,1.626953125,0
1,"[965, 785, 250, 802]",74,1.5244140625,0
1,"[965, 785, 250, 802]",64,1.6220703125,0
1,"[965, 785, 250, 802]",58,1.82421875,0
1,"[965, 785, 250, 802]",24,1.82421875,0
1,"[965, 785, 250, 802]",169,1.61328125,0
1,"[965, 785, 250, 802]",136,1.626953125,0
1,"[965, 785, 250, 802]",117,1.5244140625,0
1,"[965, 785, 250, 802]",84,1.333984375,1
1,"[965, 785, 250, 802]",8,1.4638671875,0
1,"[965, 785, 250, 802]",113,1.5244140625,0
1,"[965, 785, 250, 802]",152,1.6181640625,0
1,"[965, 785, 250, 802]",180,1.4638671875,0
1,"[965, 785, 250, 802]",82,1.5244140625,0
1,"[965, 785, 250, 802]",90,1.333984375,0
1,"[965, 785, 250, 802]",99,1.61328125,0
1,"[965, 785, 250, 802]",149,1.5244140625,0
1,"[965, 785, 250, 802]",145,1.712890625,0
1,"[965, 785, 250, 802]",191,1.5205078125,0
1,"[965, 785, 250, 802]",130,1.6181640625,0
1,"[965, 785, 250, 802]",94,1.712890625,0
1,"[965, 785, 250, 802]",69,1.763671875,0
1,"[965, 785, 250, 802]",1,1.82421875,0
1,"[965, 785, 250, 802]",81,1.712890625,0
1,"[965, 785, 250, 802]",118,1.712890625,0
1,"[965, 785, 250, 802]",153,1.6181640625,0
1,"[965, 785, 250, 802]",35,1.82421875,0
1,"[965, 785, 250, 802]",89,1.4638671875,1
1,"[965, 785, 250, 802]",146,1.4638671875,0
