Prompt ID,Demonstration IDs in prompt,Example ID,Loss of correct answer,Correct prediction
0,[926],53,0.004564259201288223,0
0,[926],61,0.782480001449585,1
0,[926],163,0.5017410516738892,0
0,[926],40,0.6352224349975586,0
0,[926],86,0.5332123041152954,0
0,[926],162,0.12955139577388763,0
0,[926],189,0.5416640043258667,0
0,[926],103,0.17296411097049713,0
0,[926],52,0.004564259201288223,0
0,[926],111,1.0170480012893677,1
0,[926],55,0.19854062795639038,0
0,[926],183,0.17296411097049713,0
0,[926],15,0.7361014485359192,0
0,[926],26,0.15392479300498962,0
0,[926],21,0.6352224349975586,0
0,[926],43,0.6352224349975586,0
0,[926],14,0.003919439855962992,1
0,[926],121,0.6284647583961487,0
0,[926],45,0.15392479300498962,0
0,[926],75,0.46602338552474976,1
0,[926],78,0.17296411097049713,0
0,[926],39,0.7824801206588745,1
0,[926],100,0.1347048431634903,0
0,[926],184,0.9534907937049866,0
0,[926],74,0.6284647583961487,0
0,[926],64,0.1539248377084732,0
0,[926],58,0.6352223753929138,0
0,[926],24,0.6352222561836243,0
0,[926],169,0.0027045265305787325,0
0,[926],136,0.12575356662273407,0
0,[926],117,0.6284646987915039,0
0,[926],84,0.16262724995613098,0
0,[926],8,0.00456414045765996,0
0,[926],113,0.1347048431634903,0
0,[926],152,1.0170480012893677,0
0,[926],180,0.16262724995613098,0
0,[926],82,0.6284646987915039,1
0,[926],90,0.5416640043258667,0
0,[926],99,0.00270443269982934,0
0,[926],149,0.16146065294742584,0
0,[926],145,0.1336626410484314,0
0,[926],191,0.002063457854092121,1
0,[926],130,1.0170480012893677,0
0,[926],94,0.16146063804626465,0
0,[926],69,0.47467273473739624,0
0,[926],1,0.19854047894477844,0
0,[926],81,0.9230934977531433,0
0,[926],118,0.4660232961177826,1
0,[926],153,0.13366268575191498,0
0,[926],35,0.862818717956543,0
0,[926],89,0.680607259273529,1
0,[926],146,0.5416638851165771,0
0,[926],44,0.6352223753929138,0
0,[926],159,0.5332123041152954,0
0,[926],185,0.5017411708831787,0
0,[926],116,0.5416640043258667,0
0,[926],57,0.8628186583518982,0
0,[926],101,0.46602341532707214,0
0,[926],133,1.0170480012893677,0
0,[926],5,0.0039195772260427475,0
0,[926],127,0.13470493257045746,0
0,[926],66,0.9230934977531433,0
0,[926],134,0.6284648180007935,1
0,[926],33,0.6352224349975586,0
0,[926],148,0.003019396448507905,0
0,[926],167,0.1336626559495926,0
0,[926],125,0.1336626410484314,1
0,[926],91,1.0170481204986572,0
0,[926],54,0.2232208400964737,0
0,[926],141,1.0170480012893677,0
0,[926],150,0.0028544540982693434,0
0,[926],107,0.0023838896304368973,1
0,[926],142,0.1729641556739807,0
0,[926],38,1.1039787530899048,0
0,[926],131,0.0028544480446726084,0
0,[926],144,0.1729641705751419,0
0,[926],71,0.5457333326339722,1
0,[926],190,0.5778237581253052,0
0,[926],132,0.13470493257045746,0
0,[926],0,0.19854053854942322,0
0,[926],128,0.14174406230449677,0
0,[926],194,0.46602338552474976,1
0,[926],88,0.4660232961177826,0
0,[926],63,0.00456414045765996,0
0,[926],60,0.0042221033945679665,0
0,[926],47,0.004222112707793713,0
0,[926],197,0.0023839755449444056,0
0,[926],186,0.46602341532707214,0
0,[926],42,0.6352222561836243,0
0,[926],175,0.13470491766929626,0
0,[926],25,0.003919439855962992,0
0,[926],174,0.14174406230449677,0
0,[926],102,0.5018486380577087,1
0,[926],37,0.9663012027740479,0
0,[926],51,0.6352223753929138,0
0,[926],12,0.19854050874710083,0
0,[926],170,0.14174406230449677,0
0,[926],192,0.12575356662273407,1
0,[926],98,0.14174412190914154,0
0,[926],196,0.5416638851165771,0
0,[926],95,0.6284648180007935,0
0,[926],114,0.0030193133279681206,0
0,[926],109,1.0170480012893677,0
0,[926],9,0.7142881155014038,0
0,[926],29,0.862818717956543,0
0,[926],13,0.9663012027740479,1
0,[926],193,0.1621861755847931,0
0,[926],160,1.0170480012893677,0
0,[926],65,0.0039195772260427475,0
0,[926],115,0.5457332730293274,0
0,[926],177,0.1729641705751419,1
0,[926],182,0.46602344512939453,0
0,[926],72,0.16262726485729218,0
0,[926],147,0.46602341532707214,0
0,[926],17,0.039345428347587585,0
0,[926],120,0.16146063804626465,0
0,[926],157,0.002482849406078458,0
0,[926],129,0.47467273473739624,0
0,[926],156,0.5018485188484192,0
0,[926],179,0.13470491766929626,1
0,[926],70,0.46602344512939453,1
0,[926],122,0.5416638851165771,0
0,[926],139,0.5017410516738892,0
0,[926],151,1.0170480012893677,0
0,[926],119,0.15259292721748352,0
0,[926],93,1.0170480012893677,0
0,[926],110,0.57782381772995,0
0,[926],27,0.0036413019988685846,0
0,[926],6,0.03934551775455475,0
0,[926],62,0.002854533027857542,1
0,[926],56,0.22322072088718414,0
0,[926],154,0.5416640043258667,0
0,[926],73,0.680607259273529,0
0,[926],23,0.004979901481419802,0
0,[926],76,0.13470491766929626,0
0,[926],143,0.9230934381484985,0
1,[672],53,0.7314430475234985,0
1,[672],61,0.4155464768409729,1
1,[672],163,0.8840591907501221,0
1,[672],40,0.4076707661151886,0
1,[672],86,0.6130834817886353,0
1,[672],162,1.2143914699554443,0
1,[672],189,1.0276955366134644,0
1,[672],103,0.753342866897583,0
1,[672],52,0.7493577599525452,0
1,[672],111,0.28532183170318604,1
1,[672],55,0.6131953597068787,0
1,[672],183,0.5493915677070618,0
1,[672],15,0.5507473349571228,0
1,[672],26,0.9347678422927856,0
1,[672],21,0.50543612241745,0
1,[672],43,0.5656203031539917,0
1,[672],14,0.773991584777832,0
1,[672],121,0.36267736554145813,0
1,[672],45,0.28532060980796814,0
1,[672],75,0.767518937587738,0
1,[672],78,0.012912661768496037,0
1,[672],39,0.17080208659172058,1
1,[672],100,0.5700602531433105,0
1,[672],184,0.22763964533805847,1
1,[672],74,0.4788903594017029,0
1,[672],64,1.0807368755340576,0
1,[672],58,0.6626520156860352,0
1,[672],24,0.5663707852363586,0
1,[672],169,0.5026108622550964,0
1,[672],136,0.4773404002189636,0
1,[672],117,0.38656049966812134,0
1,[672],84,0.6768443584442139,0
1,[672],8,0.513134241104126,0
1,[672],113,0.5585088133811951,0
1,[672],152,0.4476960003376007,1
1,[672],180,0.45035266876220703,0
1,[672],82,0.3952029049396515,0
1,[672],90,1.1747437715530396,0
1,[672],99,0.34183236956596375,1
1,[672],149,1.0880297422409058,1
1,[672],145,0.8910840749740601,0
1,[672],191,1.5833184719085693,0
1,[672],130,0.5740203261375427,0
1,[672],94,0.582889974117279,0
1,[672],69,0.7498529553413391,0
1,[672],1,0.5201038718223572,0
1,[672],81,0.4549429714679718,0
1,[672],118,0.6871485114097595,0
1,[672],153,0.4212670624256134,0
1,[672],35,0.23981329798698425,1
1,[672],89,0.30583861470222473,1
1,[672],146,0.5901031494140625,0
1,[672],44,0.605706512928009,0
1,[672],159,0.3892742395401001,0
1,[672],185,0.888534426689148,0
1,[672],116,0.6920900940895081,0
1,[672],57,0.22506529092788696,0
1,[672],101,0.5269498229026794,0
1,[672],133,0.23773327469825745,1
1,[672],5,0.4314289689064026,1
1,[672],127,1.2476861476898193,0
1,[672],66,0.5446503162384033,0
1,[672],134,0.6415035724639893,0
1,[672],33,0.6108441948890686,0
1,[672],148,0.3498089015483856,0
1,[672],167,0.671180009841919,0
1,[672],125,0.5649029612541199,1
1,[672],91,0.161011204123497,1
1,[672],54,0.7905800342559814,0
1,[672],141,0.4105868339538574,1
1,[672],150,0.35394203662872314,0
1,[672],107,0.826769232749939,0
1,[672],142,0.3769480586051941,0
1,[672],38,0.6727389097213745,0
1,[672],131,0.7574011087417603,0
1,[672],144,1.089540958404541,1
1,[672],71,0.4146207869052887,0
1,[672],190,0.39230844378471375,1
1,[672],132,1.185511589050293,0
1,[672],0,0.36085644364356995,0
1,[672],128,0.5782069563865662,0
1,[672],194,0.3470745086669922,0
1,[672],88,0.2683485150337219,0
1,[672],63,0.8020843863487244,0
1,[672],60,0.6460657119750977,0
1,[672],47,0.3684077560901642,0
1,[672],197,0.7612720131874084,0
1,[672],186,0.5977787375450134,0
1,[672],42,0.9036899209022522,0
1,[672],175,0.7691301107406616,0
1,[672],25,0.5390976071357727,0
1,[672],174,0.45806530117988586,0
1,[672],102,0.47370725870132446,0
1,[672],37,0.19545361399650574,0
1,[672],51,0.5532341599464417,0
1,[672],12,0.5566126108169556,0
1,[672],170,0.2803066372871399,0
1,[672],192,0.8000410199165344,0
1,[672],98,0.6766156554222107,0
1,[672],196,0.2621428668498993,0
1,[672],95,0.3506579101085663,0
1,[672],114,0.3455844223499298,0
1,[672],109,0.4337657690048218,0
1,[672],9,0.8764955401420593,0
1,[672],29,0.4282275438308716,0
1,[672],13,0.480546772480011,0
1,[672],193,0.4712470471858978,0
1,[672],160,0.5131227374076843,0
1,[672],65,0.37657710909843445,0
1,[672],115,0.30878695845603943,0
1,[672],177,0.6680835485458374,0
1,[672],182,0.4009630084037781,0
1,[672],72,0.5983423590660095,0
1,[672],147,0.5546111464500427,0
1,[672],17,0.4022292494773865,0
1,[672],120,0.44486382603645325,0
1,[672],157,0.3524664640426636,0
1,[672],129,0.44427090883255005,1
1,[672],156,0.7764297723770142,0
1,[672],179,0.5960007309913635,1
1,[672],70,0.5396489500999451,0
1,[672],122,0.4554554224014282,0
1,[672],139,1.0209628343582153,0
1,[672],151,0.26489800214767456,0
1,[672],119,0.39887315034866333,0
1,[672],93,0.30139824748039246,0
1,[672],110,0.5169788002967834,1
1,[672],27,0.413621187210083,0
1,[672],6,0.47572463750839233,0
1,[672],62,0.42153480648994446,1
1,[672],56,0.45272505283355713,0
1,[672],154,1.0890082120895386,0
1,[672],73,0.27180421352386475,1
1,[672],23,0.6348102688789368,0
1,[672],76,0.36144664883613586,0
1,[672],143,0.47961968183517456,0
2,[399],53,0.44745323061943054,0
2,[399],61,0.6615697741508484,0
2,[399],163,1.0707411766052246,0
2,[399],40,0.38874900341033936,0
2,[399],86,1.7144440412521362,1
2,[399],162,0.7565540671348572,0
2,[399],189,1.0202564001083374,0
2,[399],103,1.4962009191513062,0
2,[399],52,0.473918080329895,0
2,[399],111,1.5810424089431763,0
2,[399],55,1.4630358219146729,0
2,[399],183,1.942667841911316,1
2,[399],15,0.7041493654251099,0
2,[399],26,0.9055555462837219,0
2,[399],21,1.3181204795837402,0
2,[399],43,0.6242396831512451,0
2,[399],14,0.7492923736572266,0
2,[399],121,2.3729403018951416,0
2,[399],45,0.556259274482727,1
2,[399],75,1.3008719682693481,0
2,[399],78,1.9628143310546875,0
2,[399],39,0.5300998687744141,0
2,[399],100,1.1151494979858398,0
2,[399],184,1.6528602838516235,0
2,[399],74,2.3089208602905273,0
2,[399],64,0.6609691381454468,0
2,[399],58,0.21977181732654572,0
2,[399],24,0.3913190960884094,1
2,[399],169,0.8266059756278992,0
2,[399],136,2.414088249206543,0
2,[399],117,1.1839864253997803,0
2,[399],84,0.7155838012695312,0
2,[399],8,0.496102511882782,0
2,[399],113,1.103058099746704,0
2,[399],152,1.7102216482162476,0
2,[399],180,0.9738804697990417,0
2,[399],82,2.149707555770874,0
2,[399],90,1.479081153869629,0
2,[399],99,0.835061252117157,0
2,[399],149,1.1329988241195679,0
2,[399],145,0.9604766368865967,0
2,[399],191,0.5121305584907532,1
2,[399],130,1.0407822132110596,0
2,[399],94,1.5434361696243286,0
2,[399],69,1.1103825569152832,0
2,[399],1,0.22389404475688934,0
2,[399],81,1.7840110063552856,0
2,[399],118,1.5441659688949585,0
2,[399],153,2.0997862815856934,1
2,[399],35,0.7199413180351257,0
2,[399],89,2.068448066711426,0
2,[399],146,1.330175518989563,0
2,[399],44,0.09654039889574051,0
2,[399],159,2.042006492614746,0
2,[399],185,1.2644619941711426,0
2,[399],116,1.4560319185256958,0
2,[399],57,1.4748618602752686,0
2,[399],101,1.0218231678009033,0
2,[399],133,1.5222246646881104,0
2,[399],5,0.29045960307121277,1
2,[399],127,1.9125187397003174,0
2,[399],66,1.2884727716445923,0
2,[399],134,2.0423619747161865,0
2,[399],33,0.3873693645000458,0
2,[399],148,0.36607876420021057,0
2,[399],167,1.7058905363082886,0
2,[399],125,0.3125576674938202,0
2,[399],91,1.8483411073684692,0
2,[399],54,1.736652135848999,0
2,[399],141,2.3753533363342285,0
2,[399],150,0.4268838167190552,0
2,[399],107,0.7317981123924255,0
2,[399],142,1.5158445835113525,0
2,[399],38,1.434950828552246,0
2,[399],131,0.43343716859817505,0
2,[399],144,0.4713873565196991,1
2,[399],71,1.1250313520431519,0
2,[399],190,1.9158843755722046,0
2,[399],132,2.0791220664978027,0
2,[399],0,0.33082908391952515,0
2,[399],128,0.4283713698387146,0
2,[399],194,1.7281514406204224,0
2,[399],88,1.5021260976791382,0
2,[399],63,0.8371381759643555,0
2,[399],60,0.5890418291091919,0
2,[399],47,0.5278138518333435,0
2,[399],197,0.4163985252380371,1
2,[399],186,2.000598669052124,0
2,[399],42,1.9377038478851318,0
2,[399],175,0.8540201187133789,1
