Prompt ID,Demonstration IDs in prompt,Example ID,Loss of correct answer,Correct prediction
9,"[13, 4, 35, 80]",0,0.74755859375,0
9,"[13, 4, 35, 80]",1,0.447998046875,0
9,"[13, 4, 35, 80]",2,0.62353515625,0
9,"[13, 4, 35, 80]",3,0.28369140625,1
9,"[13, 4, 35, 80]",5,0.30712890625,0
9,"[13, 4, 35, 80]",6,0.6279296875,0
9,"[13, 4, 35, 80]",7,0.62890625,0
9,"[13, 4, 35, 80]",8,1.283203125,0
9,"[13, 4, 35, 80]",9,0.427490234375,0
9,"[13, 4, 35, 80]",10,0.486083984375,0
9,"[13, 4, 35, 80]",11,0.18310546875,1
9,"[13, 4, 35, 80]",12,0.71728515625,0
9,"[13, 4, 35, 80]",14,0.439208984375,0
9,"[13, 4, 35, 80]",15,0.80859375,0
9,"[13, 4, 35, 80]",16,0.78173828125,0
9,"[13, 4, 35, 80]",17,1.2158203125,0
9,"[13, 4, 35, 80]",18,0.420654296875,0
9,"[13, 4, 35, 80]",19,0.333251953125,0
9,"[13, 4, 35, 80]",20,1.0703125,0
9,"[13, 4, 35, 80]",21,0.97216796875,0
9,"[13, 4, 35, 80]",22,0.4560546875,0
9,"[13, 4, 35, 80]",23,0.59375,0
9,"[13, 4, 35, 80]",24,0.410400390625,0
9,"[13, 4, 35, 80]",25,0.62451171875,0
9,"[13, 4, 35, 80]",26,1.408203125,0
9,"[13, 4, 35, 80]",27,0.327880859375,1
9,"[13, 4, 35, 80]",28,2.4453125,0
9,"[13, 4, 35, 80]",29,1.556640625,0
9,"[13, 4, 35, 80]",30,0.24853515625,0
9,"[13, 4, 35, 80]",31,0.29736328125,1
9,"[13, 4, 35, 80]",32,0.71923828125,0
9,"[13, 4, 35, 80]",33,0.111328125,0
9,"[13, 4, 35, 80]",34,0.470703125,0
9,"[13, 4, 35, 80]",36,1.326171875,0
9,"[13, 4, 35, 80]",37,0.418701171875,0
9,"[13, 4, 35, 80]",38,0.63427734375,0
9,"[13, 4, 35, 80]",39,0.48583984375,0
9,"[13, 4, 35, 80]",40,0.6494140625,0
9,"[13, 4, 35, 80]",41,3.71484375,0
9,"[13, 4, 35, 80]",42,0.335693359375,1
9,"[13, 4, 35, 80]",43,0.8369140625,0
9,"[13, 4, 35, 80]",44,0.78955078125,0
9,"[13, 4, 35, 80]",45,0.888671875,0
9,"[13, 4, 35, 80]",46,1.21875,0
9,"[13, 4, 35, 80]",47,0.88671875,0
9,"[13, 4, 35, 80]",48,0.70703125,0
9,"[13, 4, 35, 80]",49,0.408935546875,1
9,"[13, 4, 35, 80]",50,0.0005588531494140625,1
9,"[13, 4, 35, 80]",51,1.6953125,0
9,"[13, 4, 35, 80]",52,1.3837890625,0
9,"[13, 4, 35, 80]",53,0.205078125,1
9,"[13, 4, 35, 80]",54,0.341552734375,1
9,"[13, 4, 35, 80]",55,0.3671875,1
9,"[13, 4, 35, 80]",56,0.245361328125,1
9,"[13, 4, 35, 80]",57,0.003299713134765625,1
9,"[13, 4, 35, 80]",58,0.208740234375,1
9,"[13, 4, 35, 80]",59,0.331298828125,1
9,"[13, 4, 35, 80]",60,0.49169921875,0
9,"[13, 4, 35, 80]",61,0.4072265625,1
9,"[13, 4, 35, 80]",62,0.36865234375,0
9,"[13, 4, 35, 80]",63,0.1776123046875,1
9,"[13, 4, 35, 80]",64,1.0693359375,0
9,"[13, 4, 35, 80]",65,0.30126953125,1
9,"[13, 4, 35, 80]",66,0.260498046875,1
9,"[13, 4, 35, 80]",67,0.5380859375,0
9,"[13, 4, 35, 80]",68,0.5302734375,0
9,"[13, 4, 35, 80]",69,0.68310546875,0
9,"[13, 4, 35, 80]",70,1.4580078125,0
9,"[13, 4, 35, 80]",71,0.59912109375,0
9,"[13, 4, 35, 80]",72,0.5634765625,0
9,"[13, 4, 35, 80]",73,0.9384765625,0
9,"[13, 4, 35, 80]",74,0.42333984375,0
9,"[13, 4, 35, 80]",75,0.499755859375,0
9,"[13, 4, 35, 80]",76,1.0654296875,0
9,"[13, 4, 35, 80]",77,0.1546630859375,1
9,"[13, 4, 35, 80]",78,0.603515625,0
9,"[13, 4, 35, 80]",79,0.529296875,0
9,"[13, 4, 35, 80]",81,0.32666015625,0
9,"[13, 4, 35, 80]",82,0.55322265625,0
9,"[13, 4, 35, 80]",83,0.211669921875,1
9,"[13, 4, 35, 80]",84,1.068359375,0
9,"[13, 4, 35, 80]",85,0.34521484375,1
9,"[13, 4, 35, 80]",86,0.31298828125,1
9,"[13, 4, 35, 80]",87,0.6640625,0
9,"[13, 4, 35, 80]",88,0.84326171875,0
9,"[13, 4, 35, 80]",89,0.48828125,0
9,"[13, 4, 35, 80]",90,0.185791015625,1
9,"[13, 4, 35, 80]",91,0.396240234375,0
9,"[13, 4, 35, 80]",92,0.253662109375,0
9,"[13, 4, 35, 80]",93,0.4111328125,1
9,"[13, 4, 35, 80]",94,0.439697265625,1
9,"[13, 4, 35, 80]",95,0.23828125,1
9,"[13, 4, 35, 80]",96,0.580078125,0
9,"[13, 4, 35, 80]",97,0.79052734375,0
9,"[13, 4, 35, 80]",98,1.1708984375,0
9,"[13, 4, 35, 80]",99,0.480712890625,0
0,"[3, 52, 71, 36]",0,0.74365234375,0
0,"[3, 52, 71, 36]",1,0.452880859375,0
0,"[3, 52, 71, 36]",2,0.68212890625,0
0,"[3, 52, 71, 36]",4,0.401611328125,0
0,"[3, 52, 71, 36]",5,0.375244140625,1
0,"[3, 52, 71, 36]",6,0.3017578125,1
0,"[3, 52, 71, 36]",7,0.5615234375,0
0,"[3, 52, 71, 36]",8,1.6884765625,0
0,"[3, 52, 71, 36]",9,0.65283203125,0
0,"[3, 52, 71, 36]",10,0.462646484375,0
0,"[3, 52, 71, 36]",11,0.47265625,0
0,"[3, 52, 71, 36]",12,0.50927734375,0
0,"[3, 52, 71, 36]",13,0.68212890625,0
0,"[3, 52, 71, 36]",14,0.379638671875,1
0,"[3, 52, 71, 36]",15,0.61669921875,0
0,"[3, 52, 71, 36]",16,0.83984375,0
0,"[3, 52, 71, 36]",17,1.546875,0
0,"[3, 52, 71, 36]",18,0.57470703125,0
0,"[3, 52, 71, 36]",19,0.424560546875,0
0,"[3, 52, 71, 36]",20,2.201171875,0
0,"[3, 52, 71, 36]",21,0.95068359375,0
0,"[3, 52, 71, 36]",22,0.75244140625,0
0,"[3, 52, 71, 36]",23,0.72900390625,0
0,"[3, 52, 71, 36]",24,0.5771484375,0
0,"[3, 52, 71, 36]",25,0.68212890625,0
0,"[3, 52, 71, 36]",26,0.8955078125,0
0,"[3, 52, 71, 36]",27,0.3291015625,1
0,"[3, 52, 71, 36]",28,1.7529296875,0
0,"[3, 52, 71, 36]",29,1.875,0
0,"[3, 52, 71, 36]",30,0.352294921875,0
0,"[3, 52, 71, 36]",31,0.25341796875,1
0,"[3, 52, 71, 36]",32,0.7705078125,0
0,"[3, 52, 71, 36]",33,0.10076904296875,0
0,"[3, 52, 71, 36]",34,0.345458984375,0
0,"[3, 52, 71, 36]",35,1.408203125,0
0,"[3, 52, 71, 36]",37,0.29931640625,1
0,"[3, 52, 71, 36]",38,0.4697265625,0
0,"[3, 52, 71, 36]",39,0.43994140625,1
0,"[3, 52, 71, 36]",40,0.744140625,0
0,"[3, 52, 71, 36]",41,5.4453125,0
0,"[3, 52, 71, 36]",42,0.2476806640625,1
0,"[3, 52, 71, 36]",43,1.236328125,0
0,"[3, 52, 71, 36]",44,0.76318359375,0
0,"[3, 52, 71, 36]",45,0.89599609375,0
0,"[3, 52, 71, 36]",46,0.68408203125,0
0,"[3, 52, 71, 36]",47,0.484375,0
0,"[3, 52, 71, 36]",48,0.62353515625,0
0,"[3, 52, 71, 36]",49,0.34716796875,1
0,"[3, 52, 71, 36]",50,0.0009288787841796875,1
0,"[3, 52, 71, 36]",51,1.916015625,0
0,"[3, 52, 71, 36]",53,0.23828125,1
0,"[3, 52, 71, 36]",54,0.27783203125,1
0,"[3, 52, 71, 36]",55,0.429443359375,0
0,"[3, 52, 71, 36]",56,0.2188720703125,1
0,"[3, 52, 71, 36]",57,0.004184722900390625,1
0,"[3, 52, 71, 36]",58,0.228515625,1
0,"[3, 52, 71, 36]",59,0.417724609375,0
0,"[3, 52, 71, 36]",60,0.49267578125,0
0,"[3, 52, 71, 36]",61,0.62841796875,0
