Prompt ID,Demonstration IDs in prompt,Example ID,Loss of correct answer,Correct prediction
0,"[142, 49]",0,0.6853484511375427,0
0,"[142, 49]",1,0.07137371599674225,1
0,"[142, 49]",2,0.46339157223701477,0
0,"[142, 49]",3,0.01357954554259777,1
0,"[142, 49]",4,0.00609754491597414,1
0,"[142, 49]",5,0.03369354456663132,1
0,"[142, 49]",6,0.009414897300302982,1
0,"[142, 49]",7,0.1065993458032608,1
0,"[142, 49]",8,0.21458840370178223,1
0,"[142, 49]",9,0.05343912914395332,1
0,"[142, 49]",10,0.02467351406812668,1
0,"[142, 49]",11,0.008941253647208214,1
0,"[142, 49]",12,0.259133517742157,1
0,"[142, 49]",13,0.2346542328596115,0
0,"[142, 49]",14,0.3197380006313324,1
0,"[142, 49]",15,0.006431331392377615,1
0,"[142, 49]",16,0.2113197147846222,1
0,"[142, 49]",17,0.08448977768421173,1
0,"[142, 49]",18,0.22980785369873047,0
0,"[142, 49]",19,0.19976523518562317,0
0,"[142, 49]",20,0.15417857468128204,0
0,"[142, 49]",21,0.018256232142448425,1
0,"[142, 49]",22,0.1069287583231926,1
0,"[142, 49]",23,0.008478422649204731,1
0,"[142, 49]",24,0.3796726167201996,1
0,"[142, 49]",25,0.17269611358642578,1
0,"[142, 49]",26,0.014485538005828857,1
0,"[142, 49]",27,0.7949507832527161,0
0,"[142, 49]",28,0.03601425513625145,1
0,"[142, 49]",29,0.02344224415719509,1
0,"[142, 49]",30,0.009410596452653408,1
0,"[142, 49]",31,0.5710756182670593,0
0,"[142, 49]",32,0.004767759703099728,1
0,"[142, 49]",33,0.523199200630188,0
0,"[142, 49]",34,0.1898922473192215,1
0,"[142, 49]",35,0.014138054102659225,1
0,"[142, 49]",36,0.04373384267091751,1
0,"[142, 49]",37,0.630592942237854,0
0,"[142, 49]",38,0.25199663639068604,0
0,"[142, 49]",39,0.18947003781795502,1
0,"[142, 49]",40,0.3195067048072815,1
0,"[142, 49]",41,0.6284166574478149,0
0,"[142, 49]",42,0.28245505690574646,0
0,"[142, 49]",43,0.22377511858940125,1
0,"[142, 49]",44,0.7245157361030579,0
0,"[142, 49]",45,0.5611608028411865,0
0,"[142, 49]",46,0.4076695740222931,0
0,"[142, 49]",47,0.352810263633728,0
0,"[142, 49]",48,0.4225418269634247,0
0,"[142, 49]",50,0.9228163957595825,0
0,"[142, 49]",51,0.0582997165620327,1
0,"[142, 49]",52,0.2813974916934967,1
0,"[142, 49]",53,0.595570981502533,0
0,"[142, 49]",54,0.40738439559936523,0
0,"[142, 49]",55,0.06120569258928299,1
0,"[142, 49]",56,0.1448645293712616,1
0,"[142, 49]",57,0.055006928741931915,1
0,"[142, 49]",58,0.0678107738494873,1
0,"[142, 49]",59,0.36740994453430176,1
0,"[142, 49]",60,1.4642410278320312,0
0,"[142, 49]",61,0.7749192714691162,0
0,"[142, 49]",62,0.8766295909881592,0
0,"[142, 49]",63,0.34027066826820374,1
0,"[142, 49]",64,0.14052583277225494,1
0,"[142, 49]",65,0.29477551579475403,0
0,"[142, 49]",66,0.7879325747489929,0
0,"[142, 49]",67,0.23194441199302673,1
0,"[142, 49]",68,0.16998203098773956,1
0,"[142, 49]",69,0.6467300057411194,0
0,"[142, 49]",70,0.03593636676669121,1
0,"[142, 49]",71,0.10191178321838379,1
0,"[142, 49]",72,0.12553377449512482,1
0,"[142, 49]",73,0.0951773151755333,1
0,"[142, 49]",74,0.14494596421718597,1
0,"[142, 49]",75,0.014388022944331169,1
0,"[142, 49]",76,0.2682037055492401,1
0,"[142, 49]",77,0.7271689772605896,0
0,"[142, 49]",78,0.1259489208459854,1
0,"[142, 49]",79,0.8155830502510071,0
0,"[142, 49]",80,0.645423173904419,0
0,"[142, 49]",81,0.8286644816398621,0
0,"[142, 49]",82,0.4182049632072449,1
0,"[142, 49]",83,0.006021881941705942,1
0,"[142, 49]",84,0.013392612338066101,1
0,"[142, 49]",85,0.031591977924108505,1
0,"[142, 49]",86,0.45860999822616577,0
0,"[142, 49]",87,0.14082938432693481,1
0,"[142, 49]",88,0.32123953104019165,0
0,"[142, 49]",89,0.08492828905582428,1
0,"[142, 49]",90,0.6149968504905701,0
0,"[142, 49]",91,0.8877255320549011,0
0,"[142, 49]",92,0.02035057172179222,1
0,"[142, 49]",93,0.8437058925628662,0
0,"[142, 49]",94,0.13510507345199585,1
0,"[142, 49]",95,0.06514940410852432,1
0,"[142, 49]",96,0.714611828327179,0
0,"[142, 49]",97,0.47650399804115295,0
0,"[142, 49]",98,0.44138607382774353,0
0,"[142, 49]",99,0.15071997046470642,1
0,"[142, 49]",100,0.04830949753522873,1
0,"[142, 49]",101,0.1797773391008377,1
0,"[142, 49]",102,0.020180683583021164,1
0,"[142, 49]",103,0.4602312743663788,0
0,"[142, 49]",104,0.26924240589141846,1
0,"[142, 49]",105,0.15668004751205444,1
0,"[142, 49]",106,0.04004610329866409,1
0,"[142, 49]",107,0.37211084365844727,0
0,"[142, 49]",108,0.044318269938230515,1
0,"[142, 49]",109,0.5440208315849304,0
0,"[142, 49]",110,0.9052020907402039,0
0,"[142, 49]",111,0.5218915343284607,0
0,"[142, 49]",112,0.009714907966554165,1
0,"[142, 49]",113,0.020397327840328217,1
0,"[142, 49]",114,0.3332441449165344,0
0,"[142, 49]",115,0.2661731243133545,0
0,"[142, 49]",116,0.19786037504673004,0
