Prompt ID,Demonstration IDs in prompt,Example ID,Loss of correct answer,Correct prediction
0,"[531, 308, 679, 745]",53,0.6513671875,0
0,"[531, 308, 679, 745]",61,0.4658203125,0
0,"[531, 308, 679, 745]",163,0.6796875,0
0,"[531, 308, 679, 745]",40,0.451416015625,0
0,"[531, 308, 679, 745]",86,0.58642578125,1
0,"[531, 308, 679, 745]",162,0.6513671875,1
0,"[531, 308, 679, 745]",189,0.73486328125,0
0,"[531, 308, 679, 745]",103,0.6142578125,0
0,"[531, 308, 679, 745]",52,0.6513671875,0
0,"[531, 308, 679, 745]",111,0.6142578125,1
0,"[531, 308, 679, 745]",55,0.451416015625,0
0,"[531, 308, 679, 745]",183,0.6279296875,0
0,"[531, 308, 679, 745]",15,0.283935546875,0
0,"[531, 308, 679, 745]",26,0.4658203125,0
0,"[531, 308, 679, 745]",21,0.451416015625,0
0,"[531, 308, 679, 745]",43,0.451416015625,0
0,"[531, 308, 679, 745]",14,0.6796875,0
0,"[531, 308, 679, 745]",121,0.6796875,0
0,"[531, 308, 679, 745]",45,0.4658203125,0
0,"[531, 308, 679, 745]",75,0.6279296875,1
0,"[531, 308, 679, 745]",78,0.6142578125,0
0,"[531, 308, 679, 745]",39,0.451416015625,0
0,"[531, 308, 679, 745]",100,0.6796875,0
0,"[531, 308, 679, 745]",184,0.58642578125,1
0,"[531, 308, 679, 745]",74,0.6796875,0
0,"[531, 308, 679, 745]",64,0.4658203125,0
0,"[531, 308, 679, 745]",58,0.451416015625,0
0,"[531, 308, 679, 745]",24,0.451416015625,0
0,"[531, 308, 679, 745]",169,0.62353515625,0
0,"[531, 308, 679, 745]",136,0.58642578125,0
0,"[531, 308, 679, 745]",117,0.6796875,0
0,"[531, 308, 679, 745]",84,0.73486328125,0
0,"[531, 308, 679, 745]",8,0.6513671875,0
0,"[531, 308, 679, 745]",113,0.6796875,0
0,"[531, 308, 679, 745]",152,0.6142578125,1
0,"[531, 308, 679, 745]",180,0.6513671875,0
0,"[531, 308, 679, 745]",82,0.6796875,0
0,"[531, 308, 679, 745]",90,0.73486328125,0
0,"[531, 308, 679, 745]",99,0.62353515625,0
0,"[531, 308, 679, 745]",149,0.6796875,0
0,"[531, 308, 679, 745]",145,0.6279296875,0
0,"[531, 308, 679, 745]",191,0.90966796875,0
0,"[531, 308, 679, 745]",130,0.6142578125,0
0,"[531, 308, 679, 745]",94,0.6279296875,0
0,"[531, 308, 679, 745]",69,0.6640625,0
0,"[531, 308, 679, 745]",1,0.451416015625,0
0,"[531, 308, 679, 745]",81,0.6279296875,0
0,"[531, 308, 679, 745]",118,0.6279296875,0
0,"[531, 308, 679, 745]",153,0.6142578125,0
0,"[531, 308, 679, 745]",35,0.451416015625,0
0,"[531, 308, 679, 745]",89,0.6513671875,0
0,"[531, 308, 679, 745]",146,0.6513671875,0
0,"[531, 308, 679, 745]",44,0.451416015625,0
0,"[531, 308, 679, 745]",159,0.6279296875,0
0,"[531, 308, 679, 745]",185,0.6796875,0
0,"[531, 308, 679, 745]",116,0.73486328125,0
0,"[531, 308, 679, 745]",57,0.451416015625,0
0,"[531, 308, 679, 745]",101,0.6279296875,0
0,"[531, 308, 679, 745]",133,0.6142578125,1
0,"[531, 308, 679, 745]",5,0.6796875,0
0,"[531, 308, 679, 745]",127,0.6796875,0
0,"[531, 308, 679, 745]",66,0.6796875,0
0,"[531, 308, 679, 745]",134,0.73486328125,0
0,"[531, 308, 679, 745]",33,0.451416015625,0
0,"[531, 308, 679, 745]",148,0.58642578125,0
0,"[531, 308, 679, 745]",167,0.6279296875,0
0,"[531, 308, 679, 745]",125,0.6142578125,0
0,"[531, 308, 679, 745]",91,0.6279296875,0
0,"[531, 308, 679, 745]",54,0.51318359375,0
0,"[531, 308, 679, 745]",141,0.6279296875,0
0,"[531, 308, 679, 745]",150,0.58642578125,0
0,"[531, 308, 679, 745]",107,0.80810546875,0
0,"[531, 308, 679, 745]",142,0.6142578125,0
0,"[531, 308, 679, 745]",38,0.283935546875,1
0,"[531, 308, 679, 745]",131,0.58642578125,0
0,"[531, 308, 679, 745]",144,0.6279296875,0
0,"[531, 308, 679, 745]",71,0.6279296875,0
0,"[531, 308, 679, 745]",190,0.4658203125,1
0,"[531, 308, 679, 745]",132,0.73486328125,0
0,"[531, 308, 679, 745]",0,0.51318359375,0
0,"[531, 308, 679, 745]",128,0.6279296875,0
0,"[531, 308, 679, 745]",194,0.6279296875,0
0,"[531, 308, 679, 745]",88,0.6279296875,0
0,"[531, 308, 679, 745]",63,0.6513671875,0
0,"[531, 308, 679, 745]",60,0.73486328125,0
0,"[531, 308, 679, 745]",47,0.73486328125,0
0,"[531, 308, 679, 745]",197,0.80810546875,0
0,"[531, 308, 679, 745]",186,0.6796875,0
0,"[531, 308, 679, 745]",42,0.451416015625,0
0,"[531, 308, 679, 745]",175,0.73486328125,0
0,"[531, 308, 679, 745]",25,0.6796875,0
0,"[531, 308, 679, 745]",174,0.6279296875,0
0,"[531, 308, 679, 745]",102,0.58642578125,1
0,"[531, 308, 679, 745]",37,0.51318359375,0
0,"[531, 308, 679, 745]",51,0.451416015625,0
0,"[531, 308, 679, 745]",12,0.451416015625,0
0,"[531, 308, 679, 745]",170,0.73486328125,0
0,"[531, 308, 679, 745]",192,0.6142578125,0
0,"[531, 308, 679, 745]",98,0.6279296875,0
0,"[531, 308, 679, 745]",196,0.73486328125,0
0,"[531, 308, 679, 745]",95,0.6796875,0
0,"[531, 308, 679, 745]",114,0.6640625,0
0,"[531, 308, 679, 745]",109,0.6142578125,0
0,"[531, 308, 679, 745]",9,0.51318359375,0
0,"[531, 308, 679, 745]",29,0.451416015625,0
0,"[531, 308, 679, 745]",13,0.51318359375,0
0,"[531, 308, 679, 745]",193,0.58642578125,1
0,"[531, 308, 679, 745]",160,0.6142578125,0
0,"[531, 308, 679, 745]",65,0.73486328125,0
0,"[531, 308, 679, 745]",115,0.6142578125,0
0,"[531, 308, 679, 745]",177,0.6142578125,0
0,"[531, 308, 679, 745]",182,0.6796875,0
0,"[531, 308, 679, 745]",72,0.73486328125,0
0,"[531, 308, 679, 745]",147,0.6279296875,0
0,"[531, 308, 679, 745]",17,0.451416015625,0
0,"[531, 308, 679, 745]",120,0.6279296875,0
