Prompt ID,Demonstration IDs in prompt,Example ID,Loss of correct answer,Correct prediction
0,"[71, 10]",0,0.11541748046875,0
0,"[71, 10]",1,0.0662841796875,1
0,"[71, 10]",2,0.159912109375,0
0,"[71, 10]",3,0.325439453125,1
0,"[71, 10]",4,0.2147216796875,0
0,"[71, 10]",5,0.2305908203125,0
0,"[71, 10]",6,0.1348876953125,1
0,"[71, 10]",7,0.143310546875,1
0,"[71, 10]",8,0.153076171875,0
0,"[71, 10]",9,0.202880859375,0
0,"[71, 10]",11,0.2137451171875,0
0,"[71, 10]",12,0.277099609375,0
0,"[71, 10]",13,0.12481689453125,0
0,"[71, 10]",14,0.1920166015625,1
0,"[71, 10]",15,0.2333984375,0
0,"[71, 10]",10,0.1171875,0
0,"[71, 10]",16,0.1531982421875,0
0,"[71, 10]",17,0.19921875,0
0,"[71, 10]",18,0.2330322265625,0
0,"[71, 10]",19,0.1153564453125,1
0,"[71, 10]",20,0.2080078125,0
0,"[71, 10]",21,0.1363525390625,1
0,"[71, 10]",22,0.1790771484375,1
0,"[71, 10]",23,0.045318603515625,1
0,"[71, 10]",24,0.29541015625,0
0,"[71, 10]",25,0.0273895263671875,1
0,"[71, 10]",26,0.39697265625,0
0,"[71, 10]",27,0.1365966796875,1
0,"[71, 10]",28,0.1885986328125,0
0,"[71, 10]",29,0.180908203125,1
0,"[71, 10]",30,0.28662109375,0
0,"[71, 10]",31,0.1959228515625,0
0,"[71, 10]",32,0.316162109375,0
0,"[71, 10]",33,0.1163330078125,0
0,"[71, 10]",34,0.273193359375,0
0,"[71, 10]",35,0.130126953125,1
0,"[71, 10]",36,0.439453125,0
0,"[71, 10]",37,0.158935546875,0
0,"[71, 10]",38,0.29931640625,0
0,"[71, 10]",39,0.22119140625,0
1,"[46, 44]",0,0.2056884765625,0
1,"[46, 44]",1,0.056793212890625,1
1,"[46, 44]",2,0.315673828125,0
1,"[46, 44]",3,0.314453125,1
1,"[46, 44]",4,0.2130126953125,1
1,"[46, 44]",5,0.402587890625,0
1,"[46, 44]",6,0.07232666015625,1
1,"[46, 44]",7,0.163818359375,0
1,"[46, 44]",8,0.11871337890625,1
1,"[46, 44]",9,0.320556640625,0
1,"[46, 44]",10,0.1212158203125,1
1,"[46, 44]",11,0.1922607421875,0
1,"[46, 44]",12,0.252197265625,1
1,"[46, 44]",13,0.1275634765625,0
1,"[46, 44]",14,0.32373046875,0
1,"[46, 44]",15,0.1837158203125,0
1,"[46, 44]",16,0.07989501953125,1
1,"[46, 44]",17,0.0740966796875,1
1,"[46, 44]",18,0.355712890625,0
1,"[46, 44]",19,0.235107421875,0
1,"[46, 44]",20,0.1573486328125,0
1,"[46, 44]",21,0.340576171875,0
1,"[46, 44]",22,0.346923828125,0
1,"[46, 44]",23,0.1715087890625,0
1,"[46, 44]",24,0.261474609375,0
1,"[46, 44]",25,0.06829833984375,1
1,"[46, 44]",26,0.2384033203125,1
1,"[46, 44]",27,0.3671875,0
1,"[46, 44]",29,0.08148193359375,1
1,"[46, 44]",31,0.25537109375,0
1,"[46, 44]",32,0.261474609375,0
1,"[46, 44]",33,0.13037109375,0
1,"[46, 44]",34,0.537109375,0
1,"[46, 44]",35,0.3115234375,0
1,"[46, 44]",36,0.274169921875,0
1,"[46, 44]",37,0.28955078125,0
1,"[46, 44]",38,0.5263671875,0
1,"[46, 44]",39,0.1456298828125,1
2,"[5, 75]",0,0.09246826171875,0
2,"[5, 75]",1,0.1162109375,0
2,"[5, 75]",2,0.086669921875,0
2,"[5, 75]",3,0.346923828125,1
2,"[5, 75]",4,0.2064208984375,0
2,"[5, 75]",6,0.2308349609375,1
2,"[5, 75]",7,0.15966796875,1
2,"[5, 75]",8,0.2322998046875,0
2,"[5, 75]",9,0.2154541015625,0
2,"[5, 75]",10,0.09832763671875,1
2,"[5, 75]",11,0.2325439453125,0
2,"[5, 75]",12,0.312744140625,0
2,"[5, 75]",13,0.138916015625,0
2,"[5, 75]",14,0.136474609375,1
2,"[5, 75]",15,0.303955078125,0
2,"[5, 75]",5,0.221435546875,0
2,"[5, 75]",16,0.193359375,0
2,"[5, 75]",17,0.216552734375,0
2,"[5, 75]",18,0.1785888671875,0
2,"[5, 75]",19,0.1390380859375,1
2,"[5, 75]",20,0.289794921875,0
2,"[5, 75]",21,0.091064453125,1
2,"[5, 75]",22,0.1253662109375,1
2,"[5, 75]",23,0.05889892578125,1
2,"[5, 75]",24,0.39892578125,0
2,"[5, 75]",25,0.0205841064453125,1
2,"[5, 75]",26,0.404052734375,0
2,"[5, 75]",27,0.2100830078125,1
2,"[5, 75]",28,0.2548828125,0
2,"[5, 75]",29,0.1817626953125,1
2,"[5, 75]",30,0.33544921875,0
2,"[5, 75]",31,0.1605224609375,1
2,"[5, 75]",32,0.281982421875,0
2,"[5, 75]",33,0.10626220703125,1
2,"[5, 75]",34,0.209716796875,0
2,"[5, 75]",35,0.1376953125,1
2,"[5, 75]",36,0.45703125,0
2,"[5, 75]",37,0.0985107421875,1
2,"[5, 75]",38,0.328369140625,0
2,"[5, 75]",39,0.28662109375,0
3,"[70, 47]",0,0.0838623046875,1
3,"[70, 47]",1,0.08331298828125,1
3,"[70, 47]",2,0.1551513671875,1
3,"[70, 47]",3,0.31591796875,1
